policy,shard_id,projection_id,block_id,projection_name,execution_index,row_shard_index,col_shard_index,tile_id,tier_start,tiers_used,weights_in_shard,weights_in_projection,shard_weight,sensitivity_score,shard_importance
static_sensitivity,decoder_stack.layers.0.token_embedding#r79c0,embedding/token_embedding,embedding,token_embedding,-100,79,0,5,8,1,262144,38597376,0.006791757035504175,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r79c1,embedding/token_embedding,embedding,token_embedding,-100,79,1,28,8,1,131072,38597376,0.0033958785177520875,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r80c0,embedding/token_embedding,embedding,token_embedding,-100,80,0,15,8,1,262144,38597376,0.006791757035504175,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r80c1,embedding/token_embedding,embedding,token_embedding,-100,80,1,46,8,1,131072,38597376,0.0033958785177520875,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r81c0,embedding/token_embedding,embedding,token_embedding,-100,81,0,48,8,1,262144,38597376,0.006791757035504175,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r81c1,embedding/token_embedding,embedding,token_embedding,-100,81,1,24,8,1,131072,38597376,0.0033958785177520875,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r82c0,embedding/token_embedding,embedding,token_embedding,-100,82,0,37,8,1,262144,38597376,0.006791757035504175,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r82c1,embedding/token_embedding,embedding,token_embedding,-100,82,1,36,8,1,131072,38597376,0.0033958785177520875,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r83c0,embedding/token_embedding,embedding,token_embedding,-100,83,0,50,8,1,262144,38597376,0.006791757035504175,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r83c1,embedding/token_embedding,embedding,token_embedding,-100,83,1,60,8,1,131072,38597376,0.0033958785177520875,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r84c0,embedding/token_embedding,embedding,token_embedding,-100,84,0,1,8,1,262144,38597376,0.006791757035504175,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r84c1,embedding/token_embedding,embedding,token_embedding,-100,84,1,13,8,1,131072,38597376,0.0033958785177520875,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r85c0,embedding/token_embedding,embedding,token_embedding,-100,85,0,45,8,1,262144,38597376,0.006791757035504175,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r85c1,embedding/token_embedding,embedding,token_embedding,-100,85,1,14,8,1,131072,38597376,0.0033958785177520875,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r86c0,embedding/token_embedding,embedding,token_embedding,-100,86,0,3,8,1,262144,38597376,0.006791757035504175,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r86c1,embedding/token_embedding,embedding,token_embedding,-100,86,1,0,8,1,131072,38597376,0.0033958785177520875,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r87c0,embedding/token_embedding,embedding,token_embedding,-100,87,0,31,8,1,262144,38597376,0.006791757035504175,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r87c1,embedding/token_embedding,embedding,token_embedding,-100,87,1,59,8,1,131072,38597376,0.0033958785177520875,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r88c0,embedding/token_embedding,embedding,token_embedding,-100,88,0,44,8,1,262144,38597376,0.006791757035504175,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r88c1,embedding/token_embedding,embedding,token_embedding,-100,88,1,18,8,1,131072,38597376,0.0033958785177520875,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r89c0,embedding/token_embedding,embedding,token_embedding,-100,89,0,57,8,1,262144,38597376,0.006791757035504175,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r89c1,embedding/token_embedding,embedding,token_embedding,-100,89,1,8,8,1,131072,38597376,0.0033958785177520875,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r90c0,embedding/token_embedding,embedding,token_embedding,-100,90,0,26,8,1,262144,38597376,0.006791757035504175,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r90c1,embedding/token_embedding,embedding,token_embedding,-100,90,1,40,8,1,131072,38597376,0.0033958785177520875,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r91c0,embedding/token_embedding,embedding,token_embedding,-100,91,0,51,8,1,262144,38597376,0.006791757035504175,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r91c1,embedding/token_embedding,embedding,token_embedding,-100,91,1,20,8,1,131072,38597376,0.0033958785177520875,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r92c0,embedding/token_embedding,embedding,token_embedding,-100,92,0,21,8,1,262144,38597376,0.006791757035504175,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r92c1,embedding/token_embedding,embedding,token_embedding,-100,92,1,16,8,1,131072,38597376,0.0033958785177520875,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r93c0,embedding/token_embedding,embedding,token_embedding,-100,93,0,54,8,1,262144,38597376,0.006791757035504175,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r93c1,embedding/token_embedding,embedding,token_embedding,-100,93,1,39,8,1,131072,38597376,0.0033958785177520875,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r94c0,embedding/token_embedding,embedding,token_embedding,-100,94,0,12,8,1,262144,38597376,0.006791757035504175,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r94c1,embedding/token_embedding,embedding,token_embedding,-100,94,1,19,8,1,131072,38597376,0.0033958785177520875,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r95c0,embedding/token_embedding,embedding,token_embedding,-100,95,0,7,8,1,262144,38597376,0.006791757035504175,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r95c1,embedding/token_embedding,embedding,token_embedding,-100,95,1,22,8,1,131072,38597376,0.0033958785177520875,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r96c0,embedding/token_embedding,embedding,token_embedding,-100,96,0,0,9,1,262144,38597376,0.006791757035504175,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r96c1,embedding/token_embedding,embedding,token_embedding,-100,96,1,1,9,1,131072,38597376,0.0033958785177520875,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r97c0,embedding/token_embedding,embedding,token_embedding,-100,97,0,2,9,1,262144,38597376,0.006791757035504175,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r97c1,embedding/token_embedding,embedding,token_embedding,-100,97,1,3,9,1,131072,38597376,0.0033958785177520875,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r98c0,embedding/token_embedding,embedding,token_embedding,-100,98,0,4,9,1,41472,38597376,0.0010744771872574965,0.0,0.0
static_sensitivity,decoder_stack.layers.0.token_embedding#r98c1,embedding/token_embedding,embedding,token_embedding,-100,98,1,5,9,1,20736,38597376,0.0005372385936287483,0.0,0.0
static_sensitivity,decoder_stack.layers.0.pos_embedding#r0c0,embedding/pos_embedding,embedding,pos_embedding,-99,0,0,6,9,1,6144,9216,0.6666666666666666,0.0,0.0
static_sensitivity,decoder_stack.layers.0.pos_embedding#r0c1,embedding/pos_embedding,embedding,pos_embedding,-99,0,1,7,9,1,3072,9216,0.3333333333333333,0.0,0.0
static_sensitivity,decoder_stack.layers.0.q_proj_in#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,0,0,17,4,1,262144,3538944,0.07407407407407407,0.1470328324688417,0.010891320923617902
static_sensitivity,decoder_stack.layers.0.q_proj_in#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,0,1,18,4,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
static_sensitivity,decoder_stack.layers.0.q_proj_in#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,1,0,19,4,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
static_sensitivity,decoder_stack.layers.0.q_proj_in#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,1,1,20,4,1,65536,3538944,0.018518518518518517,0.1470328324688417,0.0027228302309044755
static_sensitivity,decoder_stack.layers.0.k_proj_in#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,0,0,21,4,1,262144,3538944,0.07407407407407407,0.1470328324688417,0.010891320923617902
static_sensitivity,decoder_stack.layers.0.k_proj_in#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,0,1,22,4,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
static_sensitivity,decoder_stack.layers.0.k_proj_in#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,1,0,24,4,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
static_sensitivity,decoder_stack.layers.0.k_proj_in#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,1,1,26,4,1,65536,3538944,0.018518518518518517,0.1470328324688417,0.0027228302309044755
static_sensitivity,decoder_stack.layers.0.v_proj_in#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,0,0,27,4,1,262144,3538944,0.07407407407407407,0.1470328324688417,0.010891320923617902
static_sensitivity,decoder_stack.layers.0.v_proj_in#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,0,1,28,4,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
static_sensitivity,decoder_stack.layers.0.v_proj_in#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,1,0,29,4,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
static_sensitivity,decoder_stack.layers.0.v_proj_in#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,1,1,31,4,1,65536,3538944,0.018518518518518517,0.1470328324688417,0.0027228302309044755
static_sensitivity,decoder_stack.layers.0.q_proj_out#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,0,0,32,4,1,262144,3538944,0.07407407407407407,0.1470328324688417,0.010891320923617902
static_sensitivity,decoder_stack.layers.0.q_proj_out#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,0,1,33,4,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
static_sensitivity,decoder_stack.layers.0.q_proj_out#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,1,0,34,4,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
static_sensitivity,decoder_stack.layers.0.q_proj_out#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,1,1,36,4,1,65536,3538944,0.018518518518518517,0.1470328324688417,0.0027228302309044755
static_sensitivity,decoder_stack.layers.0.k_proj_out#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,0,0,37,4,1,262144,3538944,0.07407407407407407,0.1470328324688417,0.010891320923617902
static_sensitivity,decoder_stack.layers.0.k_proj_out#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,0,1,39,4,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
static_sensitivity,decoder_stack.layers.0.k_proj_out#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,1,0,40,4,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
static_sensitivity,decoder_stack.layers.0.k_proj_out#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,1,1,41,4,1,65536,3538944,0.018518518518518517,0.1470328324688417,0.0027228302309044755
static_sensitivity,decoder_stack.layers.0.v_proj_out#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,0,0,42,4,1,262144,3538944,0.07407407407407407,0.1470328324688417,0.010891320923617902
static_sensitivity,decoder_stack.layers.0.v_proj_out#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,0,1,44,4,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
static_sensitivity,decoder_stack.layers.0.v_proj_out#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,1,0,45,4,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
static_sensitivity,decoder_stack.layers.0.v_proj_out#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,1,1,46,4,1,65536,3538944,0.018518518518518517,0.1470328324688417,0.0027228302309044755
static_sensitivity,decoder_stack.layers.0.out_proj#r0c0,block_0/attn.c_proj,block_0,attn.c_proj,1,0,0,43,0,1,262144,589824,0.4444444444444444,13.285155910503299,5.904513738001466
static_sensitivity,decoder_stack.layers.0.out_proj#r0c1,block_0/attn.c_proj,block_0,attn.c_proj,1,0,1,56,0,1,131072,589824,0.2222222222222222,13.285155910503299,2.952256869000733
static_sensitivity,decoder_stack.layers.0.out_proj#r1c0,block_0/attn.c_proj,block_0,attn.c_proj,1,1,0,49,0,1,131072,589824,0.2222222222222222,13.285155910503299,2.952256869000733
static_sensitivity,decoder_stack.layers.0.out_proj#r1c1,block_0/attn.c_proj,block_0,attn.c_proj,1,1,1,61,0,1,65536,589824,0.1111111111111111,13.285155910503299,1.4761284345003665
static_sensitivity,decoder_stack.layers.0.ffn1#r0c0,block_0/mlp.c_fc,block_0,mlp.c_fc,2,0,0,58,1,1,262144,2359296,0.1111111111111111,0.18868362312787923,0.020964847014208803
static_sensitivity,decoder_stack.layers.0.ffn1#r0c1,block_0/mlp.c_fc,block_0,mlp.c_fc,2,0,1,59,1,1,262144,2359296,0.1111111111111111,0.18868362312787923,0.020964847014208803
static_sensitivity,decoder_stack.layers.0.ffn1#r0c2,block_0/mlp.c_fc,block_0,mlp.c_fc,2,0,2,60,1,1,262144,2359296,0.1111111111111111,0.18868362312787923,0.020964847014208803
static_sensitivity,decoder_stack.layers.0.ffn1#r0c3,block_0/mlp.c_fc,block_0,mlp.c_fc,2,0,3,62,1,1,262144,2359296,0.1111111111111111,0.18868362312787923,0.020964847014208803
static_sensitivity,decoder_stack.layers.0.ffn1#r0c4,block_0/mlp.c_fc,block_0,mlp.c_fc,2,0,4,35,14,1,262144,2359296,0.1111111111111111,0.18868362312787923,0.020964847014208803
static_sensitivity,decoder_stack.layers.0.ffn1#r0c5,block_0/mlp.c_fc,block_0,mlp.c_fc,2,0,5,53,14,1,262144,2359296,0.1111111111111111,0.18868362312787923,0.020964847014208803
static_sensitivity,decoder_stack.layers.0.ffn1#r1c0,block_0/mlp.c_fc,block_0,mlp.c_fc,2,1,0,30,14,1,131072,2359296,0.05555555555555555,0.18868362312787923,0.010482423507104401
static_sensitivity,decoder_stack.layers.0.ffn1#r1c1,block_0/mlp.c_fc,block_0,mlp.c_fc,2,1,1,25,14,1,131072,2359296,0.05555555555555555,0.18868362312787923,0.010482423507104401
static_sensitivity,decoder_stack.layers.0.ffn1#r1c2,block_0/mlp.c_fc,block_0,mlp.c_fc,2,1,2,23,14,1,131072,2359296,0.05555555555555555,0.18868362312787923,0.010482423507104401
static_sensitivity,decoder_stack.layers.0.ffn1#r1c3,block_0/mlp.c_fc,block_0,mlp.c_fc,2,1,3,63,14,1,131072,2359296,0.05555555555555555,0.18868362312787923,0.010482423507104401
static_sensitivity,decoder_stack.layers.0.ffn1#r1c4,block_0/mlp.c_fc,block_0,mlp.c_fc,2,1,4,38,14,1,131072,2359296,0.05555555555555555,0.18868362312787923,0.010482423507104401
static_sensitivity,decoder_stack.layers.0.ffn1#r1c5,block_0/mlp.c_fc,block_0,mlp.c_fc,2,1,5,11,14,1,131072,2359296,0.05555555555555555,0.18868362312787923,0.010482423507104401
static_sensitivity,decoder_stack.layers.0.ffn2#r0c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,0,0,43,1,1,262144,2359296,0.1111111111111111,4.3899671176778625,0.4877741241864291
static_sensitivity,decoder_stack.layers.0.ffn2#r0c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,0,1,56,1,1,131072,2359296,0.05555555555555555,4.3899671176778625,0.24388706209321456
static_sensitivity,decoder_stack.layers.0.ffn2#r1c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,1,0,49,1,1,262144,2359296,0.1111111111111111,4.3899671176778625,0.4877741241864291
static_sensitivity,decoder_stack.layers.0.ffn2#r1c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,1,1,61,1,1,131072,2359296,0.05555555555555555,4.3899671176778625,0.24388706209321456
static_sensitivity,decoder_stack.layers.0.ffn2#r2c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,2,0,35,0,1,262144,2359296,0.1111111111111111,4.3899671176778625,0.4877741241864291
static_sensitivity,decoder_stack.layers.0.ffn2#r2c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,2,1,53,0,1,131072,2359296,0.05555555555555555,4.3899671176778625,0.24388706209321456
static_sensitivity,decoder_stack.layers.0.ffn2#r3c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,3,0,30,0,1,262144,2359296,0.1111111111111111,4.3899671176778625,0.4877741241864291
static_sensitivity,decoder_stack.layers.0.ffn2#r3c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,3,1,25,0,1,131072,2359296,0.05555555555555555,4.3899671176778625,0.24388706209321456
static_sensitivity,decoder_stack.layers.0.ffn2#r4c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,4,0,23,0,1,262144,2359296,0.1111111111111111,4.3899671176778625,0.4877741241864291
static_sensitivity,decoder_stack.layers.0.ffn2#r4c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,4,1,63,0,1,131072,2359296,0.05555555555555555,4.3899671176778625,0.24388706209321456
static_sensitivity,decoder_stack.layers.0.ffn2#r5c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,5,0,38,0,1,262144,2359296,0.1111111111111111,4.3899671176778625,0.4877741241864291
static_sensitivity,decoder_stack.layers.0.ffn2#r5c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,5,1,11,0,1,131072,2359296,0.05555555555555555,4.3899671176778625,0.24388706209321456
static_sensitivity,decoder_stack.layers.1.q_proj_out#r0c0,block_1/attn.c_attn,block_1,attn.c_attn,100,0,0,52,4,1,262144,1769472,0.14814814814814814,0.042801665961178514,0.006340987549804224
static_sensitivity,decoder_stack.layers.1.q_proj_out#r0c1,block_1/attn.c_attn,block_1,attn.c_attn,100,0,1,54,4,1,131072,1769472,0.07407407407407407,0.042801665961178514,0.003170493774902112
static_sensitivity,decoder_stack.layers.1.q_proj_out#r1c0,block_1/attn.c_attn,block_1,attn.c_attn,100,1,0,55,4,1,131072,1769472,0.07407407407407407,0.042801665961178514,0.003170493774902112
static_sensitivity,decoder_stack.layers.1.q_proj_out#r1c1,block_1/attn.c_attn,block_1,attn.c_attn,100,1,1,57,4,1,65536,1769472,0.037037037037037035,0.042801665961178514,0.001585246887451056
static_sensitivity,decoder_stack.layers.1.k_proj_out#r0c0,block_1/attn.c_attn,block_1,attn.c_attn,100,0,0,58,4,1,262144,1769472,0.14814814814814814,0.042801665961178514,0.006340987549804224
static_sensitivity,decoder_stack.layers.1.k_proj_out#r0c1,block_1/attn.c_attn,block_1,attn.c_attn,100,0,1,59,4,1,131072,1769472,0.07407407407407407,0.042801665961178514,0.003170493774902112
static_sensitivity,decoder_stack.layers.1.k_proj_out#r1c0,block_1/attn.c_attn,block_1,attn.c_attn,100,1,0,60,4,1,131072,1769472,0.07407407407407407,0.042801665961178514,0.003170493774902112
static_sensitivity,decoder_stack.layers.1.k_proj_out#r1c1,block_1/attn.c_attn,block_1,attn.c_attn,100,1,1,62,4,1,65536,1769472,0.037037037037037035,0.042801665961178514,0.001585246887451056
static_sensitivity,decoder_stack.layers.1.v_proj_out#r0c0,block_1/attn.c_attn,block_1,attn.c_attn,100,0,0,0,5,1,262144,1769472,0.14814814814814814,0.042801665961178514,0.006340987549804224
static_sensitivity,decoder_stack.layers.1.v_proj_out#r0c1,block_1/attn.c_attn,block_1,attn.c_attn,100,0,1,1,5,1,131072,1769472,0.07407407407407407,0.042801665961178514,0.003170493774902112
static_sensitivity,decoder_stack.layers.1.v_proj_out#r1c0,block_1/attn.c_attn,block_1,attn.c_attn,100,1,0,2,5,1,131072,1769472,0.07407407407407407,0.042801665961178514,0.003170493774902112
static_sensitivity,decoder_stack.layers.1.v_proj_out#r1c1,block_1/attn.c_attn,block_1,attn.c_attn,100,1,1,3,5,1,65536,1769472,0.037037037037037035,0.042801665961178514,0.001585246887451056
static_sensitivity,decoder_stack.layers.1.out_proj#r0c0,block_1/attn.c_proj,block_1,attn.c_proj,101,0,0,0,0,1,262144,589824,0.4444444444444444,0.3860324129354282,0.17156996130463475
static_sensitivity,decoder_stack.layers.1.out_proj#r0c1,block_1/attn.c_proj,block_1,attn.c_proj,101,0,1,1,0,1,131072,589824,0.2222222222222222,0.3860324129354282,0.08578498065231738
static_sensitivity,decoder_stack.layers.1.out_proj#r1c0,block_1/attn.c_proj,block_1,attn.c_proj,101,1,0,2,0,1,131072,589824,0.2222222222222222,0.3860324129354282,0.08578498065231738
static_sensitivity,decoder_stack.layers.1.out_proj#r1c1,block_1/attn.c_proj,block_1,attn.c_proj,101,1,1,3,0,1,65536,589824,0.1111111111111111,0.3860324129354282,0.04289249032615869
static_sensitivity,decoder_stack.layers.1.ffn1#r0c0,block_1/mlp.c_fc,block_1,mlp.c_fc,102,0,0,43,5,1,262144,2359296,0.1111111111111111,1.3606978023251592,0.15118864470279547
static_sensitivity,decoder_stack.layers.1.ffn1#r0c1,block_1/mlp.c_fc,block_1,mlp.c_fc,102,0,1,56,5,1,262144,2359296,0.1111111111111111,1.3606978023251592,0.15118864470279547
static_sensitivity,decoder_stack.layers.1.ffn1#r0c2,block_1/mlp.c_fc,block_1,mlp.c_fc,102,0,2,49,5,1,262144,2359296,0.1111111111111111,1.3606978023251592,0.15118864470279547
static_sensitivity,decoder_stack.layers.1.ffn1#r0c3,block_1/mlp.c_fc,block_1,mlp.c_fc,102,0,3,61,5,1,262144,2359296,0.1111111111111111,1.3606978023251592,0.15118864470279547
static_sensitivity,decoder_stack.layers.1.ffn1#r0c4,block_1/mlp.c_fc,block_1,mlp.c_fc,102,0,4,35,3,1,262144,2359296,0.1111111111111111,1.3606978023251592,0.15118864470279547
static_sensitivity,decoder_stack.layers.1.ffn1#r0c5,block_1/mlp.c_fc,block_1,mlp.c_fc,102,0,5,53,3,1,262144,2359296,0.1111111111111111,1.3606978023251592,0.15118864470279547
static_sensitivity,decoder_stack.layers.1.ffn1#r1c0,block_1/mlp.c_fc,block_1,mlp.c_fc,102,1,0,30,3,1,131072,2359296,0.05555555555555555,1.3606978023251592,0.07559432235139774
static_sensitivity,decoder_stack.layers.1.ffn1#r1c1,block_1/mlp.c_fc,block_1,mlp.c_fc,102,1,1,25,3,1,131072,2359296,0.05555555555555555,1.3606978023251592,0.07559432235139774
static_sensitivity,decoder_stack.layers.1.ffn1#r1c2,block_1/mlp.c_fc,block_1,mlp.c_fc,102,1,2,23,3,1,131072,2359296,0.05555555555555555,1.3606978023251592,0.07559432235139774
static_sensitivity,decoder_stack.layers.1.ffn1#r1c3,block_1/mlp.c_fc,block_1,mlp.c_fc,102,1,3,63,3,1,131072,2359296,0.05555555555555555,1.3606978023251592,0.07559432235139774
static_sensitivity,decoder_stack.layers.1.ffn1#r1c4,block_1/mlp.c_fc,block_1,mlp.c_fc,102,1,4,38,3,1,131072,2359296,0.05555555555555555,1.3606978023251592,0.07559432235139774
static_sensitivity,decoder_stack.layers.1.ffn1#r1c5,block_1/mlp.c_fc,block_1,mlp.c_fc,102,1,5,11,3,1,131072,2359296,0.05555555555555555,1.3606978023251592,0.07559432235139774
static_sensitivity,decoder_stack.layers.1.ffn2#r0c0,block_1/mlp.c_proj,block_1,mlp.c_proj,103,0,0,43,6,1,262144,2359296,0.1111111111111111,1.1873178097813302,0.13192420108681446
static_sensitivity,decoder_stack.layers.1.ffn2#r0c1,block_1/mlp.c_proj,block_1,mlp.c_proj,103,0,1,56,6,1,131072,2359296,0.05555555555555555,1.1873178097813302,0.06596210054340723
static_sensitivity,decoder_stack.layers.1.ffn2#r1c0,block_1/mlp.c_proj,block_1,mlp.c_proj,103,1,0,49,6,1,262144,2359296,0.1111111111111111,1.1873178097813302,0.13192420108681446
static_sensitivity,decoder_stack.layers.1.ffn2#r1c1,block_1/mlp.c_proj,block_1,mlp.c_proj,103,1,1,61,6,1,131072,2359296,0.05555555555555555,1.1873178097813302,0.06596210054340723
static_sensitivity,decoder_stack.layers.1.ffn2#r2c0,block_1/mlp.c_proj,block_1,mlp.c_proj,103,2,0,35,4,1,262144,2359296,0.1111111111111111,1.1873178097813302,0.13192420108681446
static_sensitivity,decoder_stack.layers.1.ffn2#r2c1,block_1/mlp.c_proj,block_1,mlp.c_proj,103,2,1,53,4,1,131072,2359296,0.05555555555555555,1.1873178097813302,0.06596210054340723
static_sensitivity,decoder_stack.layers.1.ffn2#r3c0,block_1/mlp.c_proj,block_1,mlp.c_proj,103,3,0,30,4,1,262144,2359296,0.1111111111111111,1.1873178097813302,0.13192420108681446
static_sensitivity,decoder_stack.layers.1.ffn2#r3c1,block_1/mlp.c_proj,block_1,mlp.c_proj,103,3,1,25,4,1,131072,2359296,0.05555555555555555,1.1873178097813302,0.06596210054340723
static_sensitivity,decoder_stack.layers.1.ffn2#r4c0,block_1/mlp.c_proj,block_1,mlp.c_proj,103,4,0,23,4,1,262144,2359296,0.1111111111111111,1.1873178097813302,0.13192420108681446
static_sensitivity,decoder_stack.layers.1.ffn2#r4c1,block_1/mlp.c_proj,block_1,mlp.c_proj,103,4,1,63,4,1,131072,2359296,0.05555555555555555,1.1873178097813302,0.06596210054340723
static_sensitivity,decoder_stack.layers.1.ffn2#r5c0,block_1/mlp.c_proj,block_1,mlp.c_proj,103,5,0,38,4,1,262144,2359296,0.1111111111111111,1.1873178097813302,0.13192420108681446
static_sensitivity,decoder_stack.layers.1.ffn2#r5c1,block_1/mlp.c_proj,block_1,mlp.c_proj,103,5,1,11,4,1,131072,2359296,0.05555555555555555,1.1873178097813302,0.06596210054340723
static_sensitivity,decoder_stack.layers.2.q_proj_out#r0c0,block_2/attn.c_attn,block_2,attn.c_attn,200,0,0,43,9,1,262144,1769472,0.14814814814814814,1.749598448115151,0.2591997700911335
static_sensitivity,decoder_stack.layers.2.q_proj_out#r0c1,block_2/attn.c_attn,block_2,attn.c_attn,200,0,1,56,9,1,131072,1769472,0.07407407407407407,1.749598448115151,0.12959988504556674
static_sensitivity,decoder_stack.layers.2.q_proj_out#r1c0,block_2/attn.c_attn,block_2,attn.c_attn,200,1,0,49,9,1,131072,1769472,0.07407407407407407,1.749598448115151,0.12959988504556674
static_sensitivity,decoder_stack.layers.2.q_proj_out#r1c1,block_2/attn.c_attn,block_2,attn.c_attn,200,1,1,61,9,1,65536,1769472,0.037037037037037035,1.749598448115151,0.06479994252278337
static_sensitivity,decoder_stack.layers.2.k_proj_out#r0c0,block_2/attn.c_attn,block_2,attn.c_attn,200,0,0,43,10,1,262144,1769472,0.14814814814814814,1.749598448115151,0.2591997700911335
static_sensitivity,decoder_stack.layers.2.k_proj_out#r0c1,block_2/attn.c_attn,block_2,attn.c_attn,200,0,1,56,10,1,131072,1769472,0.07407407407407407,1.749598448115151,0.12959988504556674
static_sensitivity,decoder_stack.layers.2.k_proj_out#r1c0,block_2/attn.c_attn,block_2,attn.c_attn,200,1,0,49,10,1,131072,1769472,0.07407407407407407,1.749598448115151,0.12959988504556674
static_sensitivity,decoder_stack.layers.2.k_proj_out#r1c1,block_2/attn.c_attn,block_2,attn.c_attn,200,1,1,61,10,1,65536,1769472,0.037037037037037035,1.749598448115151,0.06479994252278337
