policy,module_name,shard_id,projection_id,block_id,projection_name,execution_index,row_shard_index,col_shard_index,sim_input_start,sim_input_end,sim_output_start,sim_output_end,tile_id,tier_start,tiers_used,used_rows,used_cols,weights_in_shard,weights_in_projection,shard_weight,sensitivity_score,sensitivity_score_unit,sensitivity_reference_noise_std,shard_importance
random,decoder_stack.layers.7.ffn2,decoder_stack.layers.7.ffn2#r4c0,block_7/mlp.c_proj,block_7,mlp.c_proj,703,4,0,2048,2560,0,512,56,2,1,512,512,262144,2359296,0.1111111111111111,0.08945925648257073,delta_ppl_total,0.023,0.009939917386952303
random,decoder_stack.layers.7.ffn2,decoder_stack.layers.7.ffn2#r4c1,block_7/mlp.c_proj,block_7,mlp.c_proj,703,4,1,2048,2560,512,768,57,2,1,512,256,131072,2359296,0.05555555555555555,0.08945925648257073,delta_ppl_total,0.023,0.0049699586934761515
random,decoder_stack.layers.7.ffn2,decoder_stack.layers.7.ffn2#r5c0,block_7/mlp.c_proj,block_7,mlp.c_proj,703,5,0,2560,3072,0,512,58,2,1,512,512,262144,2359296,0.1111111111111111,0.08945925648257073,delta_ppl_total,0.023,0.009939917386952303
random,decoder_stack.layers.7.ffn2,decoder_stack.layers.7.ffn2#r5c1,block_7/mlp.c_proj,block_7,mlp.c_proj,703,5,1,2560,3072,512,768,59,2,1,512,256,131072,2359296,0.05555555555555555,0.08945925648257073,delta_ppl_total,0.023,0.0049699586934761515
random,decoder_stack.layers.8.q_proj_out,decoder_stack.layers.8.q_proj_out#r0c0,block_9/attn.c_attn,block_9,attn.c_attn,900,0,0,0,512,0,512,0,2,1,512,512,262144,1769472,0.14814814814814814,0.8566982067036847,delta_ppl_total,0.023,0.1269182528449903
random,decoder_stack.layers.8.q_proj_out,decoder_stack.layers.8.q_proj_out#r0c1,block_9/attn.c_attn,block_9,attn.c_attn,900,0,1,0,512,512,768,1,2,1,512,256,131072,1769472,0.07407407407407407,0.8566982067036847,delta_ppl_total,0.023,0.06345912642249515
random,decoder_stack.layers.8.q_proj_out,decoder_stack.layers.8.q_proj_out#r1c0,block_9/attn.c_attn,block_9,attn.c_attn,900,1,0,512,768,0,512,2,2,1,256,512,131072,1769472,0.07407407407407407,0.8566982067036847,delta_ppl_total,0.023,0.06345912642249515
random,decoder_stack.layers.8.q_proj_out,decoder_stack.layers.8.q_proj_out#r1c1,block_9/attn.c_attn,block_9,attn.c_attn,900,1,1,512,768,512,768,3,2,1,256,256,65536,1769472,0.037037037037037035,0.8566982067036847,delta_ppl_total,0.023,0.03172956321124758
random,decoder_stack.layers.8.k_proj_out,decoder_stack.layers.8.k_proj_out#r0c0,block_9/attn.c_attn,block_9,attn.c_attn,900,0,0,0,512,0,512,0,0,1,512,512,262144,1769472,0.14814814814814814,0.8566982067036847,delta_ppl_total,0.023,0.1269182528449903
random,decoder_stack.layers.8.k_proj_out,decoder_stack.layers.8.k_proj_out#r0c1,block_9/attn.c_attn,block_9,attn.c_attn,900,0,1,0,512,512,768,1,0,1,512,256,131072,1769472,0.07407407407407407,0.8566982067036847,delta_ppl_total,0.023,0.06345912642249515
random,decoder_stack.layers.8.k_proj_out,decoder_stack.layers.8.k_proj_out#r1c0,block_9/attn.c_attn,block_9,attn.c_attn,900,1,0,512,768,0,512,2,0,1,256,512,131072,1769472,0.07407407407407407,0.8566982067036847,delta_ppl_total,0.023,0.06345912642249515
random,decoder_stack.layers.8.k_proj_out,decoder_stack.layers.8.k_proj_out#r1c1,block_9/attn.c_attn,block_9,attn.c_attn,900,1,1,512,768,512,768,3,0,1,256,256,65536,1769472,0.037037037037037035,0.8566982067036847,delta_ppl_total,0.023,0.03172956321124758
random,decoder_stack.layers.8.v_proj_out,decoder_stack.layers.8.v_proj_out#r0c0,block_9/attn.c_attn,block_9,attn.c_attn,900,0,0,0,512,0,512,60,0,1,512,512,262144,1769472,0.14814814814814814,0.8566982067036847,delta_ppl_total,0.023,0.1269182528449903
random,decoder_stack.layers.8.v_proj_out,decoder_stack.layers.8.v_proj_out#r0c1,block_9/attn.c_attn,block_9,attn.c_attn,900,0,1,0,512,512,768,61,0,1,512,256,131072,1769472,0.07407407407407407,0.8566982067036847,delta_ppl_total,0.023,0.06345912642249515
random,decoder_stack.layers.8.v_proj_out,decoder_stack.layers.8.v_proj_out#r1c0,block_9/attn.c_attn,block_9,attn.c_attn,900,1,0,512,768,0,512,62,0,1,256,512,131072,1769472,0.07407407407407407,0.8566982067036847,delta_ppl_total,0.023,0.06345912642249515
random,decoder_stack.layers.8.v_proj_out,decoder_stack.layers.8.v_proj_out#r1c1,block_9/attn.c_attn,block_9,attn.c_attn,900,1,1,512,768,512,768,63,0,1,256,256,65536,1769472,0.037037037037037035,0.8566982067036847,delta_ppl_total,0.023,0.03172956321124758
random,decoder_stack.layers.8.out_proj,decoder_stack.layers.8.out_proj#r0c0,block_8/attn.c_proj,block_8,attn.c_proj,801,0,0,0,512,0,512,29,5,1,512,512,262144,589824,0.4444444444444444,0.053937009896517195,delta_ppl_total,0.023,0.023972004398452085
random,decoder_stack.layers.8.out_proj,decoder_stack.layers.8.out_proj#r0c1,block_8/attn.c_proj,block_8,attn.c_proj,801,0,1,0,512,512,768,31,5,1,512,256,131072,589824,0.2222222222222222,0.053937009896517195,delta_ppl_total,0.023,0.011986002199226043
random,decoder_stack.layers.8.out_proj,decoder_stack.layers.8.out_proj#r1c0,block_8/attn.c_proj,block_8,attn.c_proj,801,1,0,512,768,0,512,32,5,1,256,512,131072,589824,0.2222222222222222,0.053937009896517195,delta_ppl_total,0.023,0.011986002199226043
random,decoder_stack.layers.8.out_proj,decoder_stack.layers.8.out_proj#r1c1,block_8/attn.c_proj,block_8,attn.c_proj,801,1,1,512,768,512,768,34,5,1,256,256,65536,589824,0.1111111111111111,0.053937009896517195,delta_ppl_total,0.023,0.005993001099613021
random,decoder_stack.layers.8.ffn1,decoder_stack.layers.8.ffn1#r0c0,block_8/mlp.c_fc,block_8,mlp.c_fc,802,0,0,0,512,0,512,10,1,1,512,512,262144,2359296,0.1111111111111111,0.2743882276450158,delta_ppl_total,0.023,0.030487580849446198
random,decoder_stack.layers.8.ffn1,decoder_stack.layers.8.ffn1#r0c1,block_8/mlp.c_fc,block_8,mlp.c_fc,802,0,1,0,512,512,1024,11,1,1,512,512,262144,2359296,0.1111111111111111,0.2743882276450158,delta_ppl_total,0.023,0.030487580849446198
random,decoder_stack.layers.8.ffn1,decoder_stack.layers.8.ffn1#r0c2,block_8/mlp.c_fc,block_8,mlp.c_fc,802,0,2,0,512,1024,1536,12,1,1,512,512,262144,2359296,0.1111111111111111,0.2743882276450158,delta_ppl_total,0.023,0.030487580849446198
random,decoder_stack.layers.8.ffn1,decoder_stack.layers.8.ffn1#r0c3,block_8/mlp.c_fc,block_8,mlp.c_fc,802,0,3,0,512,1536,2048,13,1,1,512,512,262144,2359296,0.1111111111111111,0.2743882276450158,delta_ppl_total,0.023,0.030487580849446198
random,decoder_stack.layers.8.ffn1,decoder_stack.layers.8.ffn1#r0c4,block_8/mlp.c_fc,block_8,mlp.c_fc,802,0,4,0,512,2048,2560,14,1,1,512,512,262144,2359296,0.1111111111111111,0.2743882276450158,delta_ppl_total,0.023,0.030487580849446198
random,decoder_stack.layers.8.ffn1,decoder_stack.layers.8.ffn1#r0c5,block_8/mlp.c_fc,block_8,mlp.c_fc,802,0,5,0,512,2560,3072,16,1,1,512,512,262144,2359296,0.1111111111111111,0.2743882276450158,delta_ppl_total,0.023,0.030487580849446198
random,decoder_stack.layers.8.ffn1,decoder_stack.layers.8.ffn1#r1c0,block_8/mlp.c_fc,block_8,mlp.c_fc,802,1,0,512,768,0,512,17,1,1,256,512,131072,2359296,0.05555555555555555,0.2743882276450158,delta_ppl_total,0.023,0.015243790424723099
random,decoder_stack.layers.8.ffn1,decoder_stack.layers.8.ffn1#r1c1,block_8/mlp.c_fc,block_8,mlp.c_fc,802,1,1,512,768,512,1024,19,1,1,256,512,131072,2359296,0.05555555555555555,0.2743882276450158,delta_ppl_total,0.023,0.015243790424723099
random,decoder_stack.layers.8.ffn1,decoder_stack.layers.8.ffn1#r1c2,block_8/mlp.c_fc,block_8,mlp.c_fc,802,1,2,512,768,1024,1536,21,1,1,256,512,131072,2359296,0.05555555555555555,0.2743882276450158,delta_ppl_total,0.023,0.015243790424723099
random,decoder_stack.layers.8.ffn1,decoder_stack.layers.8.ffn1#r1c3,block_8/mlp.c_fc,block_8,mlp.c_fc,802,1,3,512,768,1536,2048,22,1,1,256,512,131072,2359296,0.05555555555555555,0.2743882276450158,delta_ppl_total,0.023,0.015243790424723099
random,decoder_stack.layers.8.ffn1,decoder_stack.layers.8.ffn1#r1c4,block_8/mlp.c_fc,block_8,mlp.c_fc,802,1,4,512,768,2048,2560,23,1,1,256,512,131072,2359296,0.05555555555555555,0.2743882276450158,delta_ppl_total,0.023,0.015243790424723099
random,decoder_stack.layers.8.ffn1,decoder_stack.layers.8.ffn1#r1c5,block_8/mlp.c_fc,block_8,mlp.c_fc,802,1,5,512,768,2560,3072,24,1,1,256,512,131072,2359296,0.05555555555555555,0.2743882276450158,delta_ppl_total,0.023,0.015243790424723099
random,decoder_stack.layers.8.ffn2,decoder_stack.layers.8.ffn2#r0c0,block_8/mlp.c_proj,block_8,mlp.c_proj,803,0,0,0,512,0,512,45,0,1,512,512,262144,2359296,0.1111111111111111,0.17251371885778255,delta_ppl_total,0.023,0.01916819098419806
random,decoder_stack.layers.8.ffn2,decoder_stack.layers.8.ffn2#r0c1,block_8/mlp.c_proj,block_8,mlp.c_proj,803,0,1,0,512,512,768,47,0,1,512,256,131072,2359296,0.05555555555555555,0.17251371885778255,delta_ppl_total,0.023,0.00958409549209903
random,decoder_stack.layers.8.ffn2,decoder_stack.layers.8.ffn2#r1c0,block_8/mlp.c_proj,block_8,mlp.c_proj,803,1,0,512,1024,0,512,48,0,1,512,512,262144,2359296,0.1111111111111111,0.17251371885778255,delta_ppl_total,0.023,0.01916819098419806
random,decoder_stack.layers.8.ffn2,decoder_stack.layers.8.ffn2#r1c1,block_8/mlp.c_proj,block_8,mlp.c_proj,803,1,1,512,1024,512,768,50,0,1,512,256,131072,2359296,0.05555555555555555,0.17251371885778255,delta_ppl_total,0.023,0.00958409549209903
random,decoder_stack.layers.8.ffn2,decoder_stack.layers.8.ffn2#r2c0,block_8/mlp.c_proj,block_8,mlp.c_proj,803,2,0,1024,1536,0,512,7,4,1,512,512,262144,2359296,0.1111111111111111,0.17251371885778255,delta_ppl_total,0.023,0.01916819098419806
random,decoder_stack.layers.8.ffn2,decoder_stack.layers.8.ffn2#r2c1,block_8/mlp.c_proj,block_8,mlp.c_proj,803,2,1,1024,1536,512,768,20,4,1,512,256,131072,2359296,0.05555555555555555,0.17251371885778255,delta_ppl_total,0.023,0.00958409549209903
random,decoder_stack.layers.8.ffn2,decoder_stack.layers.8.ffn2#r3c0,block_8/mlp.c_proj,block_8,mlp.c_proj,803,3,0,1536,2048,0,512,15,4,1,512,512,262144,2359296,0.1111111111111111,0.17251371885778255,delta_ppl_total,0.023,0.01916819098419806
random,decoder_stack.layers.8.ffn2,decoder_stack.layers.8.ffn2#r3c1,block_8/mlp.c_proj,block_8,mlp.c_proj,803,3,1,1536,2048,512,768,33,4,1,512,256,131072,2359296,0.05555555555555555,0.17251371885778255,delta_ppl_total,0.023,0.00958409549209903
random,decoder_stack.layers.8.ffn2,decoder_stack.layers.8.ffn2#r4c0,block_8/mlp.c_proj,block_8,mlp.c_proj,803,4,0,2048,2560,0,512,52,4,1,512,512,262144,2359296,0.1111111111111111,0.17251371885778255,delta_ppl_total,0.023,0.01916819098419806
random,decoder_stack.layers.8.ffn2,decoder_stack.layers.8.ffn2#r4c1,block_8/mlp.c_proj,block_8,mlp.c_proj,803,4,1,2048,2560,512,768,4,4,1,512,256,131072,2359296,0.05555555555555555,0.17251371885778255,delta_ppl_total,0.023,0.00958409549209903
random,decoder_stack.layers.8.ffn2,decoder_stack.layers.8.ffn2#r5c0,block_8/mlp.c_proj,block_8,mlp.c_proj,803,5,0,2560,3072,0,512,36,4,1,512,512,262144,2359296,0.1111111111111111,0.17251371885778255,delta_ppl_total,0.023,0.01916819098419806
random,decoder_stack.layers.8.ffn2,decoder_stack.layers.8.ffn2#r5c1,block_8/mlp.c_proj,block_8,mlp.c_proj,803,5,1,2560,3072,512,768,42,4,1,512,256,131072,2359296,0.05555555555555555,0.17251371885778255,delta_ppl_total,0.023,0.00958409549209903
random,decoder_stack.layers.9.q_proj_out,decoder_stack.layers.9.q_proj_out#r0c0,block_10/attn.c_attn,block_10,attn.c_attn,1000,0,0,0,512,0,512,35,0,1,512,512,262144,1769472,0.14814814814814814,0.34922918322590063,delta_ppl_total,0.023,0.0517376567742075
random,decoder_stack.layers.9.q_proj_out,decoder_stack.layers.9.q_proj_out#r0c1,block_10/attn.c_attn,block_10,attn.c_attn,1000,0,1,0,512,512,768,37,0,1,512,256,131072,1769472,0.07407407407407407,0.34922918322590063,delta_ppl_total,0.023,0.02586882838710375
random,decoder_stack.layers.9.q_proj_out,decoder_stack.layers.9.q_proj_out#r1c0,block_10/attn.c_attn,block_10,attn.c_attn,1000,1,0,512,768,0,512,38,0,1,256,512,131072,1769472,0.07407407407407407,0.34922918322590063,delta_ppl_total,0.023,0.02586882838710375
random,decoder_stack.layers.9.q_proj_out,decoder_stack.layers.9.q_proj_out#r1c1,block_10/attn.c_attn,block_10,attn.c_attn,1000,1,1,512,768,512,768,39,0,1,256,256,65536,1769472,0.037037037037037035,0.34922918322590063,delta_ppl_total,0.023,0.012934414193551874
random,decoder_stack.layers.9.k_proj_out,decoder_stack.layers.9.k_proj_out#r0c0,block_10/attn.c_attn,block_10,attn.c_attn,1000,0,0,0,512,0,512,40,3,1,512,512,262144,1769472,0.14814814814814814,0.34922918322590063,delta_ppl_total,0.023,0.0517376567742075
random,decoder_stack.layers.9.k_proj_out,decoder_stack.layers.9.k_proj_out#r0c1,block_10/attn.c_attn,block_10,attn.c_attn,1000,0,1,0,512,512,768,41,3,1,512,256,131072,1769472,0.07407407407407407,0.34922918322590063,delta_ppl_total,0.023,0.02586882838710375
random,decoder_stack.layers.9.k_proj_out,decoder_stack.layers.9.k_proj_out#r1c0,block_10/attn.c_attn,block_10,attn.c_attn,1000,1,0,512,768,0,512,43,3,1,256,512,131072,1769472,0.07407407407407407,0.34922918322590063,delta_ppl_total,0.023,0.02586882838710375
random,decoder_stack.layers.9.k_proj_out,decoder_stack.layers.9.k_proj_out#r1c1,block_10/attn.c_attn,block_10,attn.c_attn,1000,1,1,512,768,512,768,44,3,1,256,256,65536,1769472,0.037037037037037035,0.34922918322590063,delta_ppl_total,0.023,0.012934414193551874
random,decoder_stack.layers.9.v_proj_out,decoder_stack.layers.9.v_proj_out#r0c0,block_10/attn.c_attn,block_10,attn.c_attn,1000,0,0,0,512,0,512,35,2,1,512,512,262144,1769472,0.14814814814814814,0.34922918322590063,delta_ppl_total,0.023,0.0517376567742075
random,decoder_stack.layers.9.v_proj_out,decoder_stack.layers.9.v_proj_out#r0c1,block_10/attn.c_attn,block_10,attn.c_attn,1000,0,1,0,512,512,768,37,2,1,512,256,131072,1769472,0.07407407407407407,0.34922918322590063,delta_ppl_total,0.023,0.02586882838710375
random,decoder_stack.layers.9.v_proj_out,decoder_stack.layers.9.v_proj_out#r1c0,block_10/attn.c_attn,block_10,attn.c_attn,1000,1,0,512,768,0,512,38,2,1,256,512,131072,1769472,0.07407407407407407,0.34922918322590063,delta_ppl_total,0.023,0.02586882838710375
random,decoder_stack.layers.9.v_proj_out,decoder_stack.layers.9.v_proj_out#r1c1,block_10/attn.c_attn,block_10,attn.c_attn,1000,1,1,512,768,512,768,39,2,1,256,256,65536,1769472,0.037037037037037035,0.34922918322590063,delta_ppl_total,0.023,0.012934414193551874
random,decoder_stack.layers.9.out_proj,decoder_stack.layers.9.out_proj#r0c0,block_9/attn.c_proj,block_9,attn.c_proj,901,0,0,0,512,0,512,21,2,1,512,512,262144,589824,0.4444444444444444,0.07932276241515837,delta_ppl_total,0.023,0.03525456107340372
random,decoder_stack.layers.9.out_proj,decoder_stack.layers.9.out_proj#r0c1,block_9/attn.c_proj,block_9,attn.c_proj,901,0,1,0,512,512,768,22,2,1,512,256,131072,589824,0.2222222222222222,0.07932276241515837,delta_ppl_total,0.023,0.01762728053670186
random,decoder_stack.layers.9.out_proj,decoder_stack.layers.9.out_proj#r1c0,block_9/attn.c_proj,block_9,attn.c_proj,901,1,0,512,768,0,512,23,2,1,256,512,131072,589824,0.2222222222222222,0.07932276241515837,delta_ppl_total,0.023,0.01762728053670186
random,decoder_stack.layers.9.out_proj,decoder_stack.layers.9.out_proj#r1c1,block_9/attn.c_proj,block_9,attn.c_proj,901,1,1,512,768,512,768,24,2,1,256,256,65536,589824,0.1111111111111111,0.07932276241515837,delta_ppl_total,0.023,0.00881364026835093
random,decoder_stack.layers.9.ffn1,decoder_stack.layers.9.ffn1#r0c0,block_9/mlp.c_fc,block_9,mlp.c_fc,902,0,0,0,512,0,512,25,4,1,512,512,262144,2359296,0.1111111111111111,0.09996776778339864,delta_ppl_total,0.023,0.01110752975371096
random,decoder_stack.layers.9.ffn1,decoder_stack.layers.9.ffn1#r0c1,block_9/mlp.c_fc,block_9,mlp.c_fc,902,0,1,0,512,512,1024,26,4,1,512,512,262144,2359296,0.1111111111111111,0.09996776778339864,delta_ppl_total,0.023,0.01110752975371096
random,decoder_stack.layers.9.ffn1,decoder_stack.layers.9.ffn1#r0c2,block_9/mlp.c_fc,block_9,mlp.c_fc,902,0,2,0,512,1024,1536,27,4,1,512,512,262144,2359296,0.1111111111111111,0.09996776778339864,delta_ppl_total,0.023,0.01110752975371096
random,decoder_stack.layers.9.ffn1,decoder_stack.layers.9.ffn1#r0c3,block_9/mlp.c_fc,block_9,mlp.c_fc,902,0,3,0,512,1536,2048,28,4,1,512,512,262144,2359296,0.1111111111111111,0.09996776778339864,delta_ppl_total,0.023,0.01110752975371096
random,decoder_stack.layers.9.ffn1,decoder_stack.layers.9.ffn1#r0c4,block_9/mlp.c_fc,block_9,mlp.c_fc,902,0,4,0,512,2048,2560,29,4,1,512,512,262144,2359296,0.1111111111111111,0.09996776778339864,delta_ppl_total,0.023,0.01110752975371096
random,decoder_stack.layers.9.ffn1,decoder_stack.layers.9.ffn1#r0c5,block_9/mlp.c_fc,block_9,mlp.c_fc,902,0,5,0,512,2560,3072,31,4,1,512,512,262144,2359296,0.1111111111111111,0.09996776778339864,delta_ppl_total,0.023,0.01110752975371096
random,decoder_stack.layers.9.ffn1,decoder_stack.layers.9.ffn1#r1c0,block_9/mlp.c_fc,block_9,mlp.c_fc,902,1,0,512,768,0,512,32,4,1,256,512,131072,2359296,0.05555555555555555,0.09996776778339864,delta_ppl_total,0.023,0.00555376487685548
random,decoder_stack.layers.9.ffn1,decoder_stack.layers.9.ffn1#r1c1,block_9/mlp.c_fc,block_9,mlp.c_fc,902,1,1,512,768,512,1024,34,4,1,256,512,131072,2359296,0.05555555555555555,0.09996776778339864,delta_ppl_total,0.023,0.00555376487685548
random,decoder_stack.layers.9.ffn1,decoder_stack.layers.9.ffn1#r1c2,block_9/mlp.c_fc,block_9,mlp.c_fc,902,1,2,512,768,1024,1536,35,4,1,256,512,131072,2359296,0.05555555555555555,0.09996776778339864,delta_ppl_total,0.023,0.00555376487685548
random,decoder_stack.layers.9.ffn1,decoder_stack.layers.9.ffn1#r1c3,block_9/mlp.c_fc,block_9,mlp.c_fc,902,1,3,512,768,1536,2048,37,4,1,256,512,131072,2359296,0.05555555555555555,0.09996776778339864,delta_ppl_total,0.023,0.00555376487685548
random,decoder_stack.layers.9.ffn1,decoder_stack.layers.9.ffn1#r1c4,block_9/mlp.c_fc,block_9,mlp.c_fc,902,1,4,512,768,2048,2560,38,4,1,256,512,131072,2359296,0.05555555555555555,0.09996776778339864,delta_ppl_total,0.023,0.00555376487685548
random,decoder_stack.layers.9.ffn1,decoder_stack.layers.9.ffn1#r1c5,block_9/mlp.c_fc,block_9,mlp.c_fc,902,1,5,512,768,2560,3072,39,4,1,256,512,131072,2359296,0.05555555555555555,0.09996776778339864,delta_ppl_total,0.023,0.00555376487685548
random,decoder_stack.layers.9.ffn2,decoder_stack.layers.9.ffn2#r0c0,block_9/mlp.c_proj,block_9,mlp.c_proj,903,0,0,0,512,0,512,56,0,1,512,512,262144,2359296,0.1111111111111111,0.09405108743310323,delta_ppl_total,0.023,0.010450120825900357
random,decoder_stack.layers.9.ffn2,decoder_stack.layers.9.ffn2#r0c1,block_9/mlp.c_proj,block_9,mlp.c_proj,903,0,1,0,512,512,768,57,0,1,512,256,131072,2359296,0.05555555555555555,0.09405108743310323,delta_ppl_total,0.023,0.0052250604129501785
random,decoder_stack.layers.9.ffn2,decoder_stack.layers.9.ffn2#r1c0,block_9/mlp.c_proj,block_9,mlp.c_proj,903,1,0,512,1024,0,512,58,0,1,512,512,262144,2359296,0.1111111111111111,0.09405108743310323,delta_ppl_total,0.023,0.010450120825900357
random,decoder_stack.layers.9.ffn2,decoder_stack.layers.9.ffn2#r1c1,block_9/mlp.c_proj,block_9,mlp.c_proj,903,1,1,512,1024,512,768,59,0,1,512,256,131072,2359296,0.05555555555555555,0.09405108743310323,delta_ppl_total,0.023,0.0052250604129501785
random,decoder_stack.layers.9.ffn2,decoder_stack.layers.9.ffn2#r2c0,block_9/mlp.c_proj,block_9,mlp.c_proj,903,2,0,1024,1536,0,512,7,6,1,512,512,262144,2359296,0.1111111111111111,0.09405108743310323,delta_ppl_total,0.023,0.010450120825900357
random,decoder_stack.layers.9.ffn2,decoder_stack.layers.9.ffn2#r2c1,block_9/mlp.c_proj,block_9,mlp.c_proj,903,2,1,1024,1536,512,768,20,6,1,512,256,131072,2359296,0.05555555555555555,0.09405108743310323,delta_ppl_total,0.023,0.0052250604129501785
random,decoder_stack.layers.9.ffn2,decoder_stack.layers.9.ffn2#r3c0,block_9/mlp.c_proj,block_9,mlp.c_proj,903,3,0,1536,2048,0,512,15,6,1,512,512,262144,2359296,0.1111111111111111,0.09405108743310323,delta_ppl_total,0.023,0.010450120825900357
random,decoder_stack.layers.9.ffn2,decoder_stack.layers.9.ffn2#r3c1,block_9/mlp.c_proj,block_9,mlp.c_proj,903,3,1,1536,2048,512,768,33,6,1,512,256,131072,2359296,0.05555555555555555,0.09405108743310323,delta_ppl_total,0.023,0.0052250604129501785
random,decoder_stack.layers.9.ffn2,decoder_stack.layers.9.ffn2#r4c0,block_9/mlp.c_proj,block_9,mlp.c_proj,903,4,0,2048,2560,0,512,52,6,1,512,512,262144,2359296,0.1111111111111111,0.09405108743310323,delta_ppl_total,0.023,0.010450120825900357
random,decoder_stack.layers.9.ffn2,decoder_stack.layers.9.ffn2#r4c1,block_9/mlp.c_proj,block_9,mlp.c_proj,903,4,1,2048,2560,512,768,4,6,1,512,256,131072,2359296,0.05555555555555555,0.09405108743310323,delta_ppl_total,0.023,0.0052250604129501785
random,decoder_stack.layers.9.ffn2,decoder_stack.layers.9.ffn2#r5c0,block_9/mlp.c_proj,block_9,mlp.c_proj,903,5,0,2560,3072,0,512,36,6,1,512,512,262144,2359296,0.1111111111111111,0.09405108743310323,delta_ppl_total,0.023,0.010450120825900357
random,decoder_stack.layers.9.ffn2,decoder_stack.layers.9.ffn2#r5c1,block_9/mlp.c_proj,block_9,mlp.c_proj,903,5,1,2560,3072,512,768,42,6,1,512,256,131072,2359296,0.05555555555555555,0.09405108743310323,delta_ppl_total,0.023,0.0052250604129501785
random,decoder_stack.layers.10.q_proj_out,decoder_stack.layers.10.q_proj_out#r0c0,block_11/attn.c_attn,block_11,attn.c_attn,1100,0,0,0,512,0,512,10,2,1,512,512,262144,1769472,0.14814814814814814,0.6174618228869562,delta_ppl_total,0.023,0.0914758256128824
