shard_id,projection_id,hf_module_path,sim_module_path,sim_layer,qkv_component,canonical_row_start,canonical_row_end,canonical_col_start,canonical_col_end,tile_id,tier_id,policy,placement_seed,weights_in_shard,weights_in_projection,shard_weight,sensitivity_score
decoder_stack.layers.2.ffn1#r1c2,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,,512,768,1024,1536,46,14,random,42,131072,2359296,0.05555555555555555,2.5006713470529096
decoder_stack.layers.2.ffn1#r1c3,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,,512,768,1536,2048,9,14,random,42,131072,2359296,0.05555555555555555,2.5006713470529096
decoder_stack.layers.2.ffn1#r1c4,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,,512,768,2048,2560,40,14,random,42,131072,2359296,0.05555555555555555,2.5006713470529096
decoder_stack.layers.2.ffn1#r1c5,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,,512,768,2560,3072,18,14,random,42,131072,2359296,0.05555555555555555,2.5006713470529096
decoder_stack.layers.2.ffn2#r0c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,0,512,0,512,20,1,random,42,262144,2359296,0.1111111111111111,1.5239779371224995
decoder_stack.layers.2.ffn2#r0c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,0,512,512,768,21,1,random,42,131072,2359296,0.05555555555555555,1.5239779371224995
decoder_stack.layers.2.ffn2#r1c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,512,1024,0,512,24,1,random,42,262144,2359296,0.1111111111111111,1.5239779371224995
decoder_stack.layers.2.ffn2#r1c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,512,1024,512,768,26,1,random,42,131072,2359296,0.05555555555555555,1.5239779371224995
decoder_stack.layers.2.ffn2#r2c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,1024,1536,0,512,45,12,random,42,262144,2359296,0.1111111111111111,1.5239779371224995
decoder_stack.layers.2.ffn2#r2c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,1024,1536,512,768,33,12,random,42,131072,2359296,0.05555555555555555,1.5239779371224995
decoder_stack.layers.2.ffn2#r3c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,1536,2048,0,512,19,12,random,42,262144,2359296,0.1111111111111111,1.5239779371224995
decoder_stack.layers.2.ffn2#r3c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,1536,2048,512,768,59,12,random,42,131072,2359296,0.05555555555555555,1.5239779371224995
decoder_stack.layers.2.ffn2#r4c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,2048,2560,0,512,46,12,random,42,262144,2359296,0.1111111111111111,1.5239779371224995
decoder_stack.layers.2.ffn2#r4c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,2048,2560,512,768,9,12,random,42,131072,2359296,0.05555555555555555,1.5239779371224995
decoder_stack.layers.2.ffn2#r5c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,2560,3072,0,512,40,12,random,42,262144,2359296,0.1111111111111111,1.5239779371224995
decoder_stack.layers.2.ffn2#r5c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,2560,3072,512,768,18,12,random,42,131072,2359296,0.05555555555555555,1.5239779371224995
decoder_stack.layers.3.q_proj_out#r0c0,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.q_proj_out,3,Q,0,512,0,512,60,0,random,42,262144,1769472,0.14814814814814814,0.6631387072203498
decoder_stack.layers.3.q_proj_out#r0c1,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.q_proj_out,3,Q,0,512,512,768,61,0,random,42,131072,1769472,0.07407407407407407,0.6631387072203498
decoder_stack.layers.3.q_proj_out#r1c0,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.q_proj_out,3,Q,512,768,0,512,62,0,random,42,131072,1769472,0.07407407407407407,0.6631387072203498
decoder_stack.layers.3.q_proj_out#r1c1,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.q_proj_out,3,Q,512,768,512,768,63,0,random,42,65536,1769472,0.037037037037037035,0.6631387072203498
decoder_stack.layers.3.k_proj_out#r0c0,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.k_proj_out,3,K,768,1280,0,512,31,1,random,42,262144,1769472,0.14814814814814814,0.6631387072203498
decoder_stack.layers.3.k_proj_out#r0c1,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.k_proj_out,3,K,768,1280,512,768,32,1,random,42,131072,1769472,0.07407407407407407,0.6631387072203498
decoder_stack.layers.3.k_proj_out#r1c0,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.k_proj_out,3,K,1280,1536,0,512,34,1,random,42,131072,1769472,0.07407407407407407,0.6631387072203498
decoder_stack.layers.3.k_proj_out#r1c1,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.k_proj_out,3,K,1280,1536,512,768,35,1,random,42,65536,1769472,0.037037037037037035,0.6631387072203498
decoder_stack.layers.3.v_proj_out#r0c0,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.v_proj_out,3,V,1536,2048,0,512,4,1,random,42,262144,1769472,0.14814814814814814,0.6631387072203498
decoder_stack.layers.3.v_proj_out#r0c1,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.v_proj_out,3,V,1536,2048,512,768,5,1,random,42,131072,1769472,0.07407407407407407,0.6631387072203498
decoder_stack.layers.3.v_proj_out#r1c0,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.v_proj_out,3,V,2048,2304,0,512,6,1,random,42,131072,1769472,0.07407407407407407,0.6631387072203498
decoder_stack.layers.3.v_proj_out#r1c1,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.v_proj_out,3,V,2048,2304,512,768,8,1,random,42,65536,1769472,0.037037037037037035,0.6631387072203498
decoder_stack.layers.3.out_proj#r0c0,block_3/attn.c_proj,transformer.h.3.attn.c_proj,decoder_stack.layers.3.out_proj,3,,0,512,0,512,57,6,random,42,262144,589824,0.4444444444444444,0.0941697988537932
decoder_stack.layers.3.out_proj#r0c1,block_3/attn.c_proj,transformer.h.3.attn.c_proj,decoder_stack.layers.3.out_proj,3,,0,512,512,768,58,6,random,42,131072,589824,0.2222222222222222,0.0941697988537932
decoder_stack.layers.3.out_proj#r1c0,block_3/attn.c_proj,transformer.h.3.attn.c_proj,decoder_stack.layers.3.out_proj,3,,512,768,0,512,60,6,random,42,131072,589824,0.2222222222222222,0.0941697988537932
decoder_stack.layers.3.out_proj#r1c1,block_3/attn.c_proj,transformer.h.3.attn.c_proj,decoder_stack.layers.3.out_proj,3,,512,768,512,768,61,6,random,42,65536,589824,0.1111111111111111,0.0941697988537932
decoder_stack.layers.3.ffn1#r0c0,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,0,512,0,512,4,2,random,42,262144,2359296,0.1111111111111111,0.15846544248577032
decoder_stack.layers.3.ffn1#r0c1,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,0,512,512,1024,5,2,random,42,262144,2359296,0.1111111111111111,0.15846544248577032
decoder_stack.layers.3.ffn1#r0c2,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,0,512,1024,1536,6,2,random,42,262144,2359296,0.1111111111111111,0.15846544248577032
decoder_stack.layers.3.ffn1#r0c3,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,0,512,1536,2048,8,2,random,42,262144,2359296,0.1111111111111111,0.15846544248577032
decoder_stack.layers.3.ffn1#r0c4,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,0,512,2048,2560,45,15,random,42,262144,2359296,0.1111111111111111,0.15846544248577032
decoder_stack.layers.3.ffn1#r0c5,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,0,512,2560,3072,33,15,random,42,262144,2359296,0.1111111111111111,0.15846544248577032
decoder_stack.layers.3.ffn1#r1c0,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,512,768,0,512,19,15,random,42,131072,2359296,0.05555555555555555,0.15846544248577032
decoder_stack.layers.3.ffn1#r1c1,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,512,768,512,1024,59,15,random,42,131072,2359296,0.05555555555555555,0.15846544248577032
decoder_stack.layers.3.ffn1#r1c2,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,512,768,1024,1536,46,15,random,42,131072,2359296,0.05555555555555555,0.15846544248577032
decoder_stack.layers.3.ffn1#r1c3,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,512,768,1536,2048,9,15,random,42,131072,2359296,0.05555555555555555,0.15846544248577032
decoder_stack.layers.3.ffn1#r1c4,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,512,768,2048,2560,40,15,random,42,131072,2359296,0.05555555555555555,0.15846544248577032
decoder_stack.layers.3.ffn1#r1c5,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,512,768,2560,3072,18,15,random,42,131072,2359296,0.05555555555555555,0.15846544248577032
decoder_stack.layers.3.ffn2#r0c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,0,512,0,512,43,12,random,42,262144,2359296,0.1111111111111111,0.9800288026989901
decoder_stack.layers.3.ffn2#r0c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,0,512,512,768,44,12,random,42,131072,2359296,0.05555555555555555,0.9800288026989901
decoder_stack.layers.3.ffn2#r1c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,512,1024,0,512,47,12,random,42,262144,2359296,0.1111111111111111,0.9800288026989901
decoder_stack.layers.3.ffn2#r1c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,512,1024,512,768,48,12,random,42,131072,2359296,0.05555555555555555,0.9800288026989901
decoder_stack.layers.3.ffn2#r2c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,1024,1536,0,512,49,12,random,42,262144,2359296,0.1111111111111111,0.9800288026989901
decoder_stack.layers.3.ffn2#r2c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,1024,1536,512,768,50,12,random,42,131072,2359296,0.05555555555555555,0.9800288026989901
decoder_stack.layers.3.ffn2#r3c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,1536,2048,0,512,51,12,random,42,262144,2359296,0.1111111111111111,0.9800288026989901
decoder_stack.layers.3.ffn2#r3c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,1536,2048,512,768,52,12,random,42,131072,2359296,0.05555555555555555,0.9800288026989901
decoder_stack.layers.3.ffn2#r4c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,2048,2560,0,512,53,12,random,42,262144,2359296,0.1111111111111111,0.9800288026989901
decoder_stack.layers.3.ffn2#r4c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,2048,2560,512,768,54,12,random,42,131072,2359296,0.05555555555555555,0.9800288026989901
decoder_stack.layers.3.ffn2#r5c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,2560,3072,0,512,55,12,random,42,262144,2359296,0.1111111111111111,0.9800288026989901
decoder_stack.layers.3.ffn2#r5c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,2560,3072,512,768,56,12,random,42,131072,2359296,0.05555555555555555,0.9800288026989901
decoder_stack.layers.4.q_proj_out#r0c0,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.q_proj_out,4,Q,0,512,0,512,23,15,random,42,262144,1769472,0.14814814814814814,0.736955534292958
decoder_stack.layers.4.q_proj_out#r0c1,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.q_proj_out,4,Q,0,512,512,768,25,15,random,42,131072,1769472,0.07407407407407407,0.736955534292958
decoder_stack.layers.4.q_proj_out#r1c0,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.q_proj_out,4,Q,512,768,0,512,7,15,random,42,131072,1769472,0.07407407407407407,0.736955534292958
decoder_stack.layers.4.q_proj_out#r1c1,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.q_proj_out,4,Q,512,768,512,768,22,15,random,42,65536,1769472,0.037037037037037035,0.736955534292958
decoder_stack.layers.4.k_proj_out#r0c0,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.k_proj_out,4,K,768,1280,0,512,23,13,random,42,262144,1769472,0.14814814814814814,0.736955534292958
decoder_stack.layers.4.k_proj_out#r0c1,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.k_proj_out,4,K,768,1280,512,768,25,13,random,42,131072,1769472,0.07407407407407407,0.736955534292958
decoder_stack.layers.4.k_proj_out#r1c0,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.k_proj_out,4,K,1280,1536,0,512,7,13,random,42,131072,1769472,0.07407407407407407,0.736955534292958
decoder_stack.layers.4.k_proj_out#r1c1,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.k_proj_out,4,K,1280,1536,512,768,22,13,random,42,65536,1769472,0.037037037037037035,0.736955534292958
decoder_stack.layers.4.v_proj_out#r0c0,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.v_proj_out,4,V,1536,2048,0,512,57,12,random,42,262144,1769472,0.14814814814814814,0.736955534292958
decoder_stack.layers.4.v_proj_out#r0c1,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.v_proj_out,4,V,1536,2048,512,768,58,12,random,42,131072,1769472,0.07407407407407407,0.736955534292958
decoder_stack.layers.4.v_proj_out#r1c0,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.v_proj_out,4,V,2048,2304,0,512,60,12,random,42,131072,1769472,0.07407407407407407,0.736955534292958
decoder_stack.layers.4.v_proj_out#r1c1,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.v_proj_out,4,V,2048,2304,512,768,61,12,random,42,65536,1769472,0.037037037037037035,0.736955534292958
decoder_stack.layers.4.out_proj#r0c0,block_4/attn.c_proj,transformer.h.4.attn.c_proj,decoder_stack.layers.4.out_proj,4,,0,512,0,512,0,8,random,42,262144,589824,0.4444444444444444,0.03634089246926777
decoder_stack.layers.4.out_proj#r0c1,block_4/attn.c_proj,transformer.h.4.attn.c_proj,decoder_stack.layers.4.out_proj,4,,0,512,512,768,1,8,random,42,131072,589824,0.2222222222222222,0.03634089246926777
decoder_stack.layers.4.out_proj#r1c0,block_4/attn.c_proj,transformer.h.4.attn.c_proj,decoder_stack.layers.4.out_proj,4,,512,768,0,512,2,8,random,42,131072,589824,0.2222222222222222,0.03634089246926777
decoder_stack.layers.4.out_proj#r1c1,block_4/attn.c_proj,transformer.h.4.attn.c_proj,decoder_stack.layers.4.out_proj,4,,512,768,512,768,3,8,random,42,65536,589824,0.1111111111111111,0.03634089246926777
decoder_stack.layers.4.ffn1#r0c0,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,0,512,0,512,14,1,random,42,262144,2359296,0.1111111111111111,0.5393815327477526
decoder_stack.layers.4.ffn1#r0c1,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,0,512,512,1024,15,1,random,42,262144,2359296,0.1111111111111111,0.5393815327477526
decoder_stack.layers.4.ffn1#r0c2,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,0,512,1024,1536,16,1,random,42,262144,2359296,0.1111111111111111,0.5393815327477526
decoder_stack.layers.4.ffn1#r0c3,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,0,512,1536,2048,17,1,random,42,262144,2359296,0.1111111111111111,0.5393815327477526
decoder_stack.layers.4.ffn1#r0c4,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,0,512,2048,2560,45,11,random,42,262144,2359296,0.1111111111111111,0.5393815327477526
decoder_stack.layers.4.ffn1#r0c5,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,0,512,2560,3072,33,11,random,42,262144,2359296,0.1111111111111111,0.5393815327477526
decoder_stack.layers.4.ffn1#r1c0,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,512,768,0,512,19,11,random,42,131072,2359296,0.05555555555555555,0.5393815327477526
decoder_stack.layers.4.ffn1#r1c1,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,512,768,512,1024,59,11,random,42,131072,2359296,0.05555555555555555,0.5393815327477526
decoder_stack.layers.4.ffn1#r1c2,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,512,768,1024,1536,46,11,random,42,131072,2359296,0.05555555555555555,0.5393815327477526
decoder_stack.layers.4.ffn1#r1c3,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,512,768,1536,2048,9,11,random,42,131072,2359296,0.05555555555555555,0.5393815327477526
decoder_stack.layers.4.ffn1#r1c4,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,512,768,2048,2560,40,11,random,42,131072,2359296,0.05555555555555555,0.5393815327477526
decoder_stack.layers.4.ffn1#r1c5,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,512,768,2560,3072,18,11,random,42,131072,2359296,0.05555555555555555,0.5393815327477526
decoder_stack.layers.4.ffn2#r0c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,0,512,0,512,62,6,random,42,262144,2359296,0.1111111111111111,0.34795227136779266
decoder_stack.layers.4.ffn2#r0c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,0,512,512,768,63,6,random,42,131072,2359296,0.05555555555555555,0.34795227136779266
decoder_stack.layers.4.ffn2#r1c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,512,1024,0,512,0,7,random,42,262144,2359296,0.1111111111111111,0.34795227136779266
decoder_stack.layers.4.ffn2#r1c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,512,1024,512,768,1,7,random,42,131072,2359296,0.05555555555555555,0.34795227136779266
decoder_stack.layers.4.ffn2#r2c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,1024,1536,0,512,2,7,random,42,262144,2359296,0.1111111111111111,0.34795227136779266
decoder_stack.layers.4.ffn2#r2c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,1024,1536,512,768,3,7,random,42,131072,2359296,0.05555555555555555,0.34795227136779266
decoder_stack.layers.4.ffn2#r3c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,1536,2048,0,512,4,7,random,42,262144,2359296,0.1111111111111111,0.34795227136779266
decoder_stack.layers.4.ffn2#r3c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,1536,2048,512,768,5,7,random,42,131072,2359296,0.05555555555555555,0.34795227136779266
decoder_stack.layers.4.ffn2#r4c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,2048,2560,0,512,6,7,random,42,262144,2359296,0.1111111111111111,0.34795227136779266
decoder_stack.layers.4.ffn2#r4c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,2048,2560,512,768,8,7,random,42,131072,2359296,0.05555555555555555,0.34795227136779266
decoder_stack.layers.4.ffn2#r5c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,2560,3072,0,512,10,7,random,42,262144,2359296,0.1111111111111111,0.34795227136779266
decoder_stack.layers.4.ffn2#r5c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,2560,3072,512,768,11,7,random,42,131072,2359296,0.05555555555555555,0.34795227136779266
decoder_stack.layers.5.q_proj_out#r0c0,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,Q,0,512,0,512,62,12,random,42,262144,1769472,0.14814814814814814,1.2432113238442768
decoder_stack.layers.5.q_proj_out#r0c1,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,Q,0,512,512,768,63,12,random,42,131072,1769472,0.07407407407407407,1.2432113238442768
decoder_stack.layers.5.q_proj_out#r1c0,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,Q,512,768,0,512,0,13,random,42,131072,1769472,0.07407407407407407,1.2432113238442768
decoder_stack.layers.5.q_proj_out#r1c1,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,Q,512,768,512,768,1,13,random,42,65536,1769472,0.037037037037037035,1.2432113238442768
decoder_stack.layers.5.k_proj_out#r0c0,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,K,768,1280,0,512,23,2,random,42,262144,1769472,0.14814814814814814,1.2432113238442768
decoder_stack.layers.5.k_proj_out#r0c1,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,K,768,1280,512,768,25,2,random,42,131072,1769472,0.07407407407407407,1.2432113238442768
decoder_stack.layers.5.k_proj_out#r1c0,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,K,1280,1536,0,512,7,2,random,42,131072,1769472,0.07407407407407407,1.2432113238442768
decoder_stack.layers.5.k_proj_out#r1c1,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,K,1280,1536,512,768,22,2,random,42,65536,1769472,0.037037037037037035,1.2432113238442768
decoder_stack.layers.5.v_proj_out#r0c0,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.v_proj_out,5,V,1536,2048,0,512,34,6,random,42,262144,1769472,0.14814814814814814,1.2432113238442768
decoder_stack.layers.5.v_proj_out#r0c1,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.v_proj_out,5,V,1536,2048,512,768,35,6,random,42,131072,1769472,0.07407407407407407,1.2432113238442768
decoder_stack.layers.5.v_proj_out#r1c0,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.v_proj_out,5,V,2048,2304,0,512,36,6,random,42,131072,1769472,0.07407407407407407,1.2432113238442768
